id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_days_active,air_conditioning,bbq,balcony,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,internet,long_term_stays,private_entrance,time_since_first_review,time_since_last_review
47975435,2015-06-16,unknown,unknown,0.0,22.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,3,1.0,1.0,2.0,53,1,1125,80,7,2021-02-12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2116.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47975502,2015-06-16,unknown,unknown,0.0,22.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,3,1.0,1.0,2.0,53,1,1125,78,9,2021-02-10,80-94/100,9/10,10/10,9/10,9/10,10/10,9/10,0,2116.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47975554,2015-06-16,unknown,unknown,0.0,22.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,3,1.0,1.0,2.0,62,1,1125,82,4,2021-02-05,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2116.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47975595,2015-06-16,unknown,unknown,0.0,22.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,4,1.0,1.0,3.0,66,1,1125,72,3,2021-02-10,80-94/100,0-8/10,0-8/10,10/10,9/10,0-8/10,0-8/10,0,2116.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47978078,2014-11-17,within an hour,90-99%,0.0,51.0,1.0,Phinney Ridge,Other neighborhoods,House,Entire home/apt,4,1.0,1.0,2.0,118,1,365,346,2,2021-02-12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2327.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47982357,2016-10-18,within an hour,100%,1.0,2.0,0.0,Broadway,Capitol Hill,Apartment,Entire home/apt,4,1.0,1.0,2.0,159,1,1125,171,6,2021-02-05,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,1626.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0-6 months,2-8 weeks
47982947,2016-10-16,within an hour,100%,0.0,0.0,1.0,Lower Queen Anne,Queen Anne,Apartment,Entire home/apt,3,1.0,1.0,2.0,80,1,1125,175,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,1628.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no reviews,no reviews
47985606,2016-12-16,within an hour,100%,0.0,1435.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,2,1.0,1.0,1.0,102,30,1125,355,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,1567.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47988422,2016-12-16,within an hour,100%,0.0,1435.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,2,1.0,1.0,1.0,100,30,1125,229,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,1567.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47988489,2016-12-16,within an hour,100%,0.0,1435.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,2,1.0,1.0,1.0,96,30,1125,1,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,1567.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47989701,2014-06-05,within an hour,90-99%,0.0,9.0,1.0,Roxhill,Delridge,Other,Shared room,1,2.0,1.0,1.0,25,1,1125,334,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
47989863,2013-01-26,within an hour,100%,0.0,1.0,1.0,North Queen Anne,Queen Anne,House,Entire home/apt,4,1.0,2.0,2.0,180,1,30,0,1,2021-03-12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2987.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
47990925,2019-07-29,within a day,100%,0.0,0.0,0.0,Roosevelt,Other neighborhoods,Apartment,Entire home/apt,3,1.0,2.0,2.0,75,30,90,54,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,612.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47996492,2020-07-28,within an hour,90-99%,0.0,1225.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,3,1.0,1.0,1.0,118,90,365,1,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,247.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47996961,2020-07-28,within an hour,90-99%,0.0,1225.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,3,1.0,1.0,1.0,117,90,365,360,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,247.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47998249,2021-02-01,unknown,unknown,0.0,0.0,0.0,Roosevelt,Other neighborhoods,Apartment,Entire home/apt,2,1.0,1.0,1.0,150,30,60,180,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,no reviews,no reviews
47999153,2017-02-17,within an hour,100%,0.0,6.0,1.0,Pike-Market,Downtown,Apartment,Entire home/apt,4,1.0,1.0,1.0,85,1,14,6,9,2021-02-03,80-94/100,9/10,0-8/10,0-8/10,9/10,10/10,9/10,1,1504.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,2-8 weeks
47999723,2015-03-11,within an hour,90-99%,0.0,46.0,1.0,Pike-Market,Downtown,Apartment,Entire home/apt,6,2.0,3.0,4.0,198,30,1125,230,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2213.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
47999878,2020-07-28,within an hour,90-99%,0.0,1225.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,5,2.0,2.0,2.0,320,30,365,346,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48000244,2013-08-27,within an hour,100%,0.0,2.0,1.0,West Woodland,Ballard,House,Entire home/apt,2,1.0,1.0,1.0,43,30,100,48,1,2021-03-11,95-100/100,0-8/10,10/10,10/10,10/10,10/10,10/10,0,2774.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48006822,2013-11-17,within an hour,100%,0.0,0.0,1.0,Highland Park,Delridge,House,Entire home/apt,6,1.0,2.0,3.0,88,2,50,0,1,2021-03-17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2692.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48007942,2016-12-16,within an hour,100%,0.0,1435.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,2,1.0,1.0,1.0,97,30,1125,292,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,1567.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48008068,2016-12-16,within an hour,100%,0.0,1435.0,1.0,South Lake Union,Cascade,Apartment,Entire home/apt,2,1.0,1.0,1.0,102,30,1125,257,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,1567.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48009711,2014-06-05,within an hour,90-99%,0.0,9.0,1.0,Fauntleroy,West Seattle,Other,Shared room,1,2.0,1.0,1.0,25,1,1125,270,1,2021-02-12,0-79/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-6 months,2-8 weeks
48013275,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Victory Heights,Lake City,Other,Private room,1,1.0,1.0,1.0,55,30,365,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48013298,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Wallingford,Other neighborhoods,Other,Private room,1,1.0,1.0,1.0,61,30,365,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48013397,2020-11-10,within a day,90-99%,0.0,131.0,1.0,West Woodland,Ballard,Other,Private room,1,1.0,1.0,1.0,82,30,365,359,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48014175,2020-07-28,within an hour,90-99%,0.0,1225.0,1.0,Lower Queen Anne,Queen Anne,Apartment,Entire home/apt,3,1.0,1.0,1.0,160,30,365,336,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48017771,2021-02-03,unknown,unknown,0.0,3.0,0.0,Broadway,Capitol Hill,Apartment,Entire home/apt,2,1.0,1.0,1.0,60,2,13,107,1,2021-03-12,0-79/100,0-8/10,10/10,0-8/10,0-8/10,10/10,0-8/10,1,57.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0-6 months,2-8 weeks
48018860,2015-02-26,within an hour,100%,1.0,17.0,1.0,Minor,Central Area,House,Entire home/apt,10,1.5,5.0,6.0,236,1,1125,0,1,2021-02-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2226.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48019499,2015-02-26,within an hour,100%,1.0,17.0,1.0,Minor,Central Area,House,Entire home/apt,10,2.5,4.0,7.0,220,1,1125,28,5,2021-02-13,80-94/100,9/10,0-8/10,10/10,10/10,9/10,9/10,1,2226.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0-6 months,2-8 weeks
48025129,2014-01-28,within an hour,90-99%,0.0,8.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,6,1.0,3.0,3.0,89,1,1125,143,5,2021-02-12,80-94/100,9/10,0-8/10,10/10,10/10,9/10,0-8/10,1,2620.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48025964,2020-03-26,unknown,unknown,0.0,0.0,0.0,Lower Queen Anne,Queen Anne,House,Entire home/apt,6,2.0,3.0,3.0,362,2,365,364,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,371.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48031092,2017-11-21,within an hour,100%,1.0,2.0,1.0,Maple Leaf,Northgate,Apartment,Entire home/apt,5,1.0,2.0,3.0,69,1,365,170,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,1227.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,no reviews,no reviews
48040981,2015-02-26,within an hour,100%,1.0,17.0,1.0,Atlantic,Central Area,House,Entire home/apt,12,1.5,4.0,7.0,250,1,1125,92,2,2021-02-17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2226.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48041067,2020-07-21,within an hour,100%,0.0,0.0,1.0,Pioneer Square,Downtown,Apartment,Entire home/apt,4,2.0,2.0,2.0,199,30,90,314,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,254.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48041277,2015-02-26,within an hour,100%,1.0,17.0,1.0,West Woodland,Ballard,House,Entire home/apt,4,1.0,1.0,3.0,134,1,1125,17,5,2021-02-21,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2226.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48041670,2015-01-14,within an hour,100%,1.0,1.0,1.0,Belltown,Downtown,Apartment,Entire home/apt,4,1.5,2.0,2.0,207,3,21,18,3,2021-02-20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,2-8 weeks
48044150,2012-11-20,within an hour,100%,0.0,2.0,1.0,First Hill,Downtown,Apartment,Entire home/apt,4,1.0,1.0,1.0,83,3,90,16,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,3054.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no reviews,no reviews
48044387,2019-06-04,within an hour,100%,1.0,0.0,1.0,East Queen Anne,Queen Anne,House,Entire home/apt,6,2.5,3.0,3.0,280,2,1125,83,3,2021-02-24,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,667.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48044523,2015-01-30,within an hour,100%,0.0,24.0,1.0,Broadway,Capitol Hill,Other,Private room,2,1.0,1.0,2.0,25,1,13,62,7,2021-02-11,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,9/10,0-8/10,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-6 months,2-8 weeks
48044855,2015-01-30,within an hour,100%,0.0,24.0,1.0,Broadway,Capitol Hill,Other,Private room,2,1.0,1.0,2.0,23,1,13,57,1,2021-02-15,0-79/100,10/10,0-8/10,10/10,10/10,0-8/10,0-8/10,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-6 months,2-8 weeks
48045097,2015-01-30,within an hour,100%,0.0,24.0,1.0,Broadway,Capitol Hill,Other,Private room,2,1.5,1.0,1.0,23,1,13,63,1,2021-03-02,0-79/100,0-8/10,0-8/10,10/10,0-8/10,10/10,0-8/10,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-6 months,2-8 weeks
48045541,2015-01-30,within an hour,100%,0.0,24.0,1.0,Broadway,Capitol Hill,Other,Private room,2,1.0,1.0,2.0,25,1,13,55,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no reviews,no reviews
48045590,2015-01-30,within an hour,100%,0.0,24.0,1.0,Broadway,Capitol Hill,House,Entire home/apt,8,1.0,4.0,4.0,111,1,13,50,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no reviews,no reviews
48046428,2015-02-26,within an hour,100%,1.0,17.0,1.0,Atlantic,Central Area,House,Entire home/apt,12,2.5,4.0,5.0,311,2,28,0,3,2021-02-19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2226.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48051156,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Private room,2,2.0,1.0,2.0,25,1,13,59,2,2021-02-16,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0-6 months,2-8 weeks
48051392,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,16,1,13,60,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48051752,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,16,1,13,60,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48051854,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Private room,2,2.0,1.0,2.0,25,1,13,64,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052336,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,15,1,13,64,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052400,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,15,1,13,64,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052533,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Private room,4,2.0,1.0,2.0,25,1,13,59,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052646,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,2,2.0,1.0,1.0,15,1,13,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052692,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,2,2.0,1.0,1.0,15,1,13,59,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48052785,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Private room,2,2.0,1.0,2.0,25,1,13,58,1,2021-02-13,0-79/100,0-8/10,10/10,0-8/10,0-8/10,10/10,0-8/10,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0-6 months,2-8 weeks
48052903,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,15,1,13,68,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48053013,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,15,1,13,68,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48053264,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,18,1,13,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48053405,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Private room,2,2.0,1.0,2.0,25,1,13,5,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48053457,2015-01-30,within an hour,100%,0.0,24.0,1.0,Montlake,Capitol Hill,Other,Shared room,1,2.0,1.0,1.0,18,1,13,7,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no reviews,no reviews
48054770,2018-05-13,unknown,unknown,0.0,1.0,1.0,Wedgwood,Other neighborhoods,Other,Entire home/apt,6,1.0,2.0,3.0,121,3,30,0,3,2021-03-01,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,0,1054.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0-6 months,2-8 weeks
48058275,2012-11-14,within an hour,100%,0.0,0.0,1.0,Fremont,Other neighborhoods,House,Entire home/apt,4,3.5,2.0,2.0,279,14,1125,191,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,3060.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,no reviews,no reviews
48058652,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Whittier Heights,Ballard,Other,Private room,1,1.0,1.0,1.0,56,30,365,359,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48058725,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Greenwood,Other neighborhoods,Other,Private room,1,1.0,1.0,1.0,56,30,365,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48058729,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Greenwood,Other neighborhoods,Other,Private room,1,1.0,1.0,1.0,58,30,365,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48058974,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Wallingford,Other neighborhoods,Other,Private room,1,1.0,1.0,1.0,75,30,365,359,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48058978,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Wallingford,Other neighborhoods,Other,Private room,1,1.0,1.0,1.0,80,30,365,358,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
48058988,2020-11-10,within a day,90-99%,0.0,131.0,1.0,Fairmount Park,West Seattle,Other,Private room,1,1.0,1.0,1.0,60,30,365,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
